time,BTC,XRP,BNB,ADA,LINK,ZEC,TRX,LTC,PAXG,AVAX,BCH,XAUT,AAVE,UNI,DASH,DOT,XLM,HBAR,NEAR,XMR,SNX,CRV,FET,FIL,BTCB,MLN,ZEN,ATOM,INJ,ALGO,ETC,OKB,RUNE,XDC,STORJ,COMP,BAT,VET,MANA,AR,SUSHI,CRO,AXS,TRB,OM,DEGO,CHZ,RSR,NEO,ZRX,VRA,THETA,KNC,QNT,UMA,XTZ,CELO,QTUM,CLO,CHR,EGLD,BSV,ACH,XYO,STEEM,LPT,IOTX,XVG,BEAM,KDA,YFI,CTC,KSM,ARPA,NMR,WAVES,PRO,ARK,ETH,SOL,DOGE
2020-12-11,18034.86,0.5607,27.34,0.1392,11.65,63.52,0.02778,72.17,1842.02,3.237,259.34,1853.67,74.65,2.959,93.22,4.617,0.151,0.03344,0.8674,141.41,4.359,0.558,0.05095,29.87,15252.08,30.44,9.043,4.71,1.894,0.2885,5.795,5.512,0.808,0.0075954545454545,0.3338,142.54,0.2032,0.0155,0.0789,2.224,1.931,0.05866,0.5515,22.42,0.07237,0.6176,0.01217,0.01763,15.91,0.3563,0.000541,0.6829,0.8683,11.45,7.028,2.078,1.612,2.335,0.001415,0.02579,14.77,161.3,0.004869,0.0003265,0.16,1.452,0.007041,0.00675,0.2566,0.1672,23377.31,0.5607,45.75,0.01937,26.22,8.122,0.09558,0.363,545.8,1.44,0.0030789999291300774
2020-12-12,18814.98,0.5067,28.17,0.1443,12.21,65.87,0.02847,76.69,1851.02,3.336,267.93,1860.88,77.84,3.123,94.75,4.735,0.1588,0.0348,0.9182,146.94,4.474,0.591,0.04962,30.01,15911.83,32.98,10.18,5.07,2.096,0.3094,5.972,5.523,0.859,0.0076230909090909,0.3422,144.54,0.2114,0.0165,0.08263,2.286,2.147,0.05944,0.5786,23.18,0.07728,0.6603,0.01222,0.0187,16.48,0.3916,0.0005644,0.695,0.8926,12.67,7.277,2.135,1.644,2.467,0.001407,0.02691,16.73,165.06,0.004892,0.0002841,0.1695,1.515,0.007103,0.007395,0.2655,0.1569,25362.56,0.5949,48.22,0.02055,26.51,8.458,0.1035,0.3754,568.57,1.49,0.003163000103086233
2020-12-13,19169.05,0.5132,29.12,0.1538,12.94,67.95,0.02919,82.22,1842.38,3.345,275.84,1853.02,83.79,3.342,97.53,4.885,0.1762,0.03476,0.9546,152.07,4.744,0.616,0.05213,30.04,22926.18,32.67,10.98,5.196,2.272,0.3091,6.12,5.628,0.9004,0.0076507272727272,0.3509,147.39,0.2132,0.0165,0.08637,2.337,2.386,0.06063,0.6126,24.0,0.08211,0.8884,0.01246,0.01902,17.28,0.3957,0.0005751,0.7313,0.9206,12.91,7.488,2.23,1.698,2.554,0.00152,0.02722,16.91,168.76,0.004792,0.0002954,0.1695,1.451,0.007171,0.006915,0.2628,0.1599,26361.27,0.5891,50.82,0.02091,29.12,8.642,0.09949,0.3792,589.66,1.57,0.0032560001127421856
2020-12-14,19274.69,0.4975,30.03,0.1586,12.84,67.89,0.02916,82.36,1831.93,3.143,276.98,1850.96,86.35,3.481,96.72,4.897,0.1702,0.03468,0.9927,152.56,5.235,0.639,0.05272,29.36,23052.53,31.09,11.3,5.229,2.833,0.313,6.039,5.613,0.9365,0.0076783636363636,0.3453,152.96,0.2177,0.0163,0.08671,2.29,2.554,0.06106,0.639,24.96,0.07974,0.8127,0.01513,0.01917,17.38,0.3867,0.0005782,0.754,0.9088,13.0,7.367,2.225,1.684,2.518,0.001481,0.02698,19.24,166.84,0.005011,0.0002932,0.1719,1.54,0.007435,0.006623,0.2716,0.165,25804.44,0.5611,50.44,0.02389,28.59,8.616,0.1014,0.3749,586.01,1.59,0.0032309999223798513
2020-12-15,19441.96,0.4686,29.53,0.154,12.69,67.64,0.02922,81.37,1861.76,3.299,288.71,1877.0,87.33,3.33,96.92,5.25,0.1661,0.0345,1.009,150.79,5.448,0.63,0.05215,29.15,23252.58,32.88,11.15,5.29,3.293,0.3254,6.057,5.753,0.913,0.007706,0.3569,150.01,0.2171,0.0165,0.08638,2.302,2.733,0.0617,0.7293,24.85,0.07895,0.8354,0.0152,0.01903,17.12,0.3912,0.0005833,0.7659,0.9505,12.38,7.39,2.233,1.655,2.588,0.001496,0.02664,24.28,169.18,0.00486,0.0002946,0.1779,1.512,0.007052,0.006624,0.2973,0.1563,24792.55,0.5949,56.89,0.02236,27.14,8.118,0.09721,0.3789,589.36,1.76,0.0032059999648481607
2020-12-16,21352.13,0.5707,30.55,0.1684,13.51,73.0,0.03138,93.1,1868.22,3.344,312.6,1869.38,87.5,3.542,105.29,5.369,0.1935,0.03528,1.045,158.8,5.283,0.649,0.055,28.41,18275.29,33.18,12.64,5.491,3.152,0.3405,6.469,5.818,1.023,0.0076903333333333,0.362,155.4,0.2329,0.01729,0.08916,2.351,2.845,0.06466,0.7478,24.83,0.0778,0.7672,0.01448,0.02079,17.95,0.4146,0.000427,0.8565,0.94,13.35,9.15,2.372,1.672,2.769,0.001421,0.02712,21.65,179.96,0.004697,0.0003189,0.1785,1.628,0.007053,0.007121,0.3073,0.1712,27000.03,0.6038,57.27,0.02286,27.05,8.342,0.09779,0.3901,636.18,1.78,0.003415999934077263
2020-12-17,22822.17,0.5779,30.24,0.1635,13.46,74.26,0.03075,101.13,1905.19,3.213,310.84,1923.38,85.08,3.698,108.2,5.346,0.1864,0.03461,0.9928,160.28,5.307,0.654,0.05571,28.48,19533.5,33.47,12.02,5.363,2.962,0.3321,6.481,5.808,0.987,0.0076746666666666,0.3535,177.37,0.2263,0.0171,0.08704,2.268,2.682,0.06611,0.7132,25.06,0.07525,0.7628,0.01456,0.02084,17.75,0.407,0.0004564,0.8162,0.9247,13.02,8.601,2.299,1.655,2.688,0.001581,0.02579,23.32,179.25,0.004793,0.0003216,0.1765,1.728,0.006817,0.0072,0.4126,0.1675,26673.76,0.5731,58.15,0.02315,27.29,7.926,0.09882,0.3941,642.87,1.68,0.0037299999967217445
2020-12-18,23135.57,0.5841,30.96,0.1653,13.52,73.92,0.03123,109.44,1896.65,3.411,313.72,1913.77,90.44,3.766,107.97,5.363,0.1854,0.03566,1.006,154.75,6.113,0.645,0.05843,28.47,19801.73,36.67,12.08,5.331,3.274,0.3532,6.399,6.057,1.022,0.007659,0.3616,160.39,0.2503,0.0175,0.08978,2.295,2.83,0.06454,0.828,24.57,0.07462,0.8123,0.01468,0.02232,17.93,0.4125,0.0004627,0.9098,0.9447,13.88,8.471,2.329,1.644,2.74,0.001623,0.02684,25.36,178.65,0.004627,0.0002618,0.1846,1.712,0.007318,0.00747,0.3794,0.1698,27922.18,0.6462,57.54,0.02368,27.11,7.812,0.1027,0.4049,654.81,1.7,0.0038580000400543213
2020-12-19,23844.72,0.5777,33.31,0.1646,13.49,73.54,0.03135,119.98,1890.65,3.459,318.09,1924.27,88.99,3.968,108.26,5.343,0.1817,0.03586,1.047,154.73,6.122,0.664,0.05897,28.25,20408.7,37.2,12.07,5.293,3.136,0.3562,6.422,6.047,1.052,0.0076433333333333,0.3822,155.93,0.2451,0.0174,0.09255,2.597,2.869,0.066,0.7604,24.54,0.07377,0.7806,0.01626,0.02207,17.83,0.4241,0.0007153,0.9018,0.9492,13.49,8.144,2.328,1.634,2.819,0.001582,0.02647,26.63,176.86,0.004769,0.0002635,0.1925,1.669,0.006936,0.00775,0.3975,0.2077,27599.39,0.6157,55.89,0.02395,29.37,7.668,0.1037,0.4423,659.3,1.67,0.003926999866962433
2020-12-20,23467.06,0.5562,34.26,0.1623,13.07,73.64,0.03126,114.69,1900.13,3.307,349.33,1920.54,85.65,3.764,109.45,5.19,0.1767,0.0372,1.057,152.28,5.964,0.617,0.05648,28.36,20085.46,35.14,11.33,5.033,2.985,0.34,6.491,5.961,0.974,0.0076276666666666,0.3588,153.65,0.2323,0.0164,0.08867,2.527,2.704,0.06615,0.6871,22.61,0.07148,0.7428,0.01593,0.02029,17.53,0.3959,0.000704,0.9132,0.9206,12.88,7.764,2.27,1.589,2.802,0.0017,0.02816,25.56,182.95,0.004693,0.0002553,0.1834,1.545,0.007313,0.0077,0.3935,0.1945,26103.97,0.6069,53.55,0.02415,26.96,7.188,0.1007,0.4128,638.29,1.56,0.004625000059604645
2020-12-21,22727.13,0.5145,32.18,0.153,12.31,67.82,0.02933,104.53,1896.12,3.091,313.41,1920.24,80.86,3.514,103.89,4.879,0.1654,0.03658,1.224,145.77,6.143,0.556,0.05298,24.97,19452.15,31.79,10.48,5.035,3.359,0.3248,6.12,5.63,0.896,0.007612,0.336,141.74,0.2248,0.0156,0.0846,2.582,2.501,0.05919,0.6418,20.16,0.06869,0.6553,0.01908,0.01891,16.53,0.3774,0.0004545,0.9295,0.8735,12.7,9.338,2.183,1.565,2.601,0.001661,0.02614,28.07,171.29,0.004091,0.0002432,0.1717,1.528,0.00724,0.007232,0.3359,0.1975,24590.74,0.6052,49.5,0.02299,25.53,6.662,0.09636,0.3977,609.82,1.54,0.004786999896168709
2020-12-22,23823.32,0.4464,33.54,0.1569,12.81,67.71,0.02884,114.45,1884.19,3.079,323.52,1876.5,84.43,3.734,105.94,5.155,0.1621,0.03678,1.16,156.66,7.221,0.562,0.05387,24.61,19058.66,32.69,10.36,4.945,4.515,0.3372,6.139,6.087,0.9205,0.0075963333333333,0.339,145.34,0.2185,0.0159,0.08423,2.559,2.721,0.06073,0.6568,20.85,0.06882,0.6621,0.0216,0.01905,16.55,0.3751,0.0004765,1.085,0.8911,13.24,8.993,2.183,1.539,2.582,0.001747,0.02501,28.06,171.72,0.00405,0.0002549,0.1682,1.594,0.007048,0.007278,0.3259,0.1825,24869.98,0.6077,54.17,0.02253,25.26,7.123,0.09791,0.3938,634.85,1.49,0.0045079998672008514
2020-12-23,23239.5,0.2606,31.19,0.1367,10.98,55.4,0.02488,102.39,1885.19,2.947,275.16,1910.35,75.71,3.323,91.28,4.72,0.1267,0.03018,0.961,150.71,7.127,0.424,0.05024,22.27,18210.47,28.22,8.62,4.396,3.941,0.2899,5.124,5.931,0.8475,0.0075806666666666,0.2763,129.69,0.1931,0.0133,0.075,2.295,2.22,0.0558,0.535,16.75,0.07199,0.6198,0.02168,0.01662,13.46,0.3326,0.0004648,1.073,0.7564,10.67,7.846,1.859,1.365,2.092,0.00189,0.02045,21.71,154.12,0.003021,0.0002926,0.1476,1.54,0.005952,0.006181,0.274,0.172,20207.04,0.6028,47.59,0.01796,22.15,5.87,0.08599,0.3386,583.71,1.21,0.003768000053241849
2020-12-24,23724.2,0.3382,32.5,0.1532,11.57,62.06,0.02768,111.26,1892.95,3.099,296.79,1903.91,80.52,3.524,98.53,5.131,0.1583,0.03312,1.062,156.77,7.46,0.478,0.05037,23.7,18590.28,29.58,9.779,4.958,4.591,0.3138,5.639,6.059,0.928,0.007565,0.3083,136.61,0.2168,0.0149,0.08113,2.382,2.567,0.05795,0.6356,18.38,0.07103,0.6081,0.02168,0.01794,15.26,0.3642,0.0004745,1.187,0.8174,11.8,8.182,2.06,1.462,2.31,0.001677,0.02254,24.96,162.01,0.003084,0.0002449,0.1597,1.557,0.00668,0.006545,0.2861,0.1649,23992.11,0.5912,52.26,0.01937,23.85,6.478,0.08517,0.3689,611.61,1.36,0.004569999873638153
2020-12-25,24707.98,0.3179,33.18,0.1575,11.55,64.29,0.02852,127.63,1906.71,2.953,318.98,1931.67,79.73,3.503,103.18,5.217,0.1524,0.03228,1.024,159.22,7.351,0.489,0.05172,24.34,19361.17,30.65,11.25,4.906,4.079,0.3088,5.782,6.175,0.9235,0.0075493333333333,0.2994,137.73,0.2139,0.0146,0.07981,2.498,2.52,0.05801,0.5979,18.16,0.0702,0.5875,0.01891,0.01705,15.17,0.3584,0.0004942,1.286,0.8302,12.29,8.105,2.028,1.444,2.289,0.001679,0.02199,22.98,165.64,0.002965,0.0002507,0.1588,1.579,0.006575,0.006759,0.2859,0.1777,23636.44,0.6063,50.06,0.0187,24.12,6.663,0.08574,0.3699,626.41,1.45,0.0045819999650120735
2020-12-26,26445.7,0.2943,33.56,0.1581,10.97,66.43,0.02774,129.5,1914.14,2.92,323.17,1912.02,74.95,3.413,107.74,5.187,0.1468,0.03228,1.025,167.85,8.013,0.468,0.04992,23.55,20712.27,27.66,11.9,4.807,4.258,0.3091,5.841,6.098,0.8759,0.0075336666666666,0.2901,129.89,0.2134,0.0164,0.07911,2.331,2.383,0.05932,0.5797,17.18,0.06806,0.5758,0.02056,0.01717,14.96,0.3537,0.0005289,1.667,0.7968,11.51,7.839,1.978,1.394,2.259,0.001842,0.02169,23.17,164.68,0.003438,0.0002544,0.1607,1.543,0.006857,0.00718,0.2885,0.1611,22535.24,0.6249,47.79,0.01871,23.56,6.337,0.08489,0.3652,635.84,1.32,0.004494000226259232
2020-12-27,26249.27,0.2834,33.6,0.1542,12.14,66.96,0.02883,127.66,1933.0,2.901,337.57,1901.5,76.67,3.593,107.25,5.143,0.1449,0.03173,1.194,156.84,8.061,0.474,0.05267,22.22,20558.43,27.71,12.5,4.834,4.775,0.3187,5.8,6.573,0.8915,0.007518,0.2992,131.3,0.2101,0.0165,0.08027,2.218,2.62,0.0568,0.6011,17.79,0.06566,0.5429,0.02372,0.01765,15.11,0.3732,0.000525,1.354,0.8121,11.3,7.888,2.001,1.495,2.281,0.001745,0.02152,21.82,166.81,0.002887,0.0002736,0.1575,1.485,0.006724,0.0079,0.2775,0.142,22752.18,0.5974,50.21,0.02072,23.5,6.382,0.08032,0.3935,682.64,1.3,0.004548000171780586
2020-12-28,27039.45,0.2477,35.88,0.1763,12.6,68.84,0.02953,129.7,1902.95,2.956,360.71,1911.07,81.77,3.723,106.91,6.586,0.1444,0.03379,1.219,166.24,7.985,0.499,0.05443,21.94,21177.3,28.46,12.08,5.378,4.74,0.3577,5.911,7.53,1.03,0.0075023333333333,0.3094,143.47,0.2109,0.02001,0.08109,2.381,2.615,0.05919,0.597,19.78,0.06347,0.546,0.02822,0.01999,15.6,0.3772,0.0005408,1.558,0.8584,11.29,7.901,2.119,1.473,2.381,0.001974,0.02217,25.38,167.94,0.002974,0.0002918,0.161,1.519,0.006508,0.007444,0.2745,0.142,22781.92,0.6141,58.32,0.0229,23.95,6.615,0.07841,0.3837,730.4,1.52,0.004592000041157007
2020-12-29,27360.78,0.2211,39.04,0.1906,11.76,65.26,0.02764,128.68,1905.82,2.928,352.13,1911.82,78.06,3.671,103.89,7.534,0.1382,0.0327,1.165,161.54,7.779,0.473,0.05217,20.43,19168.96,28.08,11.54,5.623,4.318,0.3461,5.716,7.615,1.195,0.0074866666666666,0.2935,139.31,0.206,0.021,0.08045,2.294,2.508,0.05832,0.5614,18.18,0.05852,0.5514,0.02868,0.01946,15.05,0.3651,0.0005472,1.438,0.8241,13.02,8.006,2.04,1.545,2.269,0.001957,0.02189,23.79,164.11,0.00301,0.0002926,0.1598,1.517,0.006584,0.007327,0.2588,0.1546,22143.83,0.6312,61.59,0.02865,23.55,7.02,0.07688,0.3746,731.52,1.67,0.004486000165343285
2020-12-30,28889.61,0.2115,38.13,0.1839,11.25,64.13,0.02698,130.04,1923.18,2.921,359.1,1906.95,81.12,4.15,101.89,7.236,0.1318,0.03252,1.21,159.96,7.343,0.587,0.05208,21.49,20240.06,28.04,10.84,5.434,3.871,0.3355,5.682,7.633,1.22,0.007471,0.2896,157.07,0.2014,0.0202,0.07838,2.445,2.58,0.05874,0.5345,17.65,0.05719,0.5419,0.02291,0.01942,14.73,0.36,0.0005778,1.6,0.8064,11.67,7.864,1.99,1.535,2.273,0.002002,0.02109,24.16,167.21,0.003178,0.000301,0.1568,1.496,0.006645,0.007865,0.2626,0.1401,21771.73,0.6205,62.14,0.02711,23.1,6.623,0.07945,0.3735,751.62,1.54,0.004635999910533428
2020-12-31,28972.4,0.2195,37.4,0.1817,11.26,64.03,0.02682,124.38,1937.68,3.265,342.45,1919.94,88.48,5.162,99.58,9.268,0.1278,0.03183,1.396,156.48,7.266,0.631,0.05186,24.34,20298.06,26.41,11.57,6.483,4.059,0.336,5.656,7.794,1.164,0.0074553333333333,0.2917,149.29,0.1996,0.0188,0.07823,2.59,2.875,0.05858,0.5383,17.72,0.0575,0.5544,0.02048,0.01998,14.29,0.3553,0.0005794,1.866,0.7993,11.27,7.596,2.013,1.476,2.222,0.002083,0.02144,24.76,163.49,0.003477,0.0002211,0.1555,1.461,0.006376,0.007493,0.3004,0.1593,22742.01,0.6365,72.23,0.02384,22.38,6.193,0.08518,0.3735,737.8,1.51,0.004681999795138836
2021-01-01,29388.94,0.2379,37.76,0.1755,11.88,56.81,0.0269,126.49,1944.37,3.744,342.38,1912.6,90.87,4.753,88.31,8.294,0.1324,0.03302,1.363,135.95,8.34,0.624,0.05322,22.27,20589.89,26.19,11.78,5.88,4.109,0.399,5.706,9.222,1.278,0.0074396666666666,0.2954,145.91,0.2047,0.0192,0.08337,2.649,3.337,0.05965,0.5925,17.72,0.06137,0.5464,0.02086,0.02542,14.49,0.3758,0.0005878,1.974,0.8021,11.2,7.907,2.011,1.461,2.274,0.002048,0.02292,26.22,162.96,0.003527,0.0002192,0.1616,1.446,0.006634,0.007126,0.2742,0.1464,21891.29,0.6225,69.65,0.02346,22.92,5.983,0.08523,0.3879,730.37,1.84,0.005685000214725733
2021-01-02,32203.64,0.2212,38.29,0.1772,12.23,57.48,0.02723,136.99,1970.86,3.497,354.56,1910.12,85.92,4.862,86.98,9.218,0.1276,0.03322,1.411,143.5,8.197,0.616,0.05081,21.77,22561.87,25.32,11.74,5.412,3.616,0.4081,5.795,8.341,1.293,0.007424,0.2943,136.69,0.2029,0.02,0.07944,2.687,3.194,0.06123,0.5394,17.91,0.06277,0.5227,0.01921,0.02898,14.44,0.3607,0.0006441,2.407,0.7828,11.35,8.269,1.999,1.444,2.23,0.002061,0.0219,26.14,163.18,0.003542,0.00031,0.1633,1.443,0.00661,0.0074,0.2712,0.1494,21503.19,0.6428,69.24,0.02146,22.7,5.593,0.09436,0.3803,774.53,1.8,0.010614999569952488
2021-01-03,33063.48,0.2254,41.36,0.2062,13.72,59.48,0.02955,161.35,1977.53,3.485,424.0,1912.41,93.97,5.508,89.57,10.15,0.1367,0.03301,1.481,138.54,9.587,0.671,0.05699,21.46,23164.27,30.43,13.44,5.83,4.434,0.4257,6.567,7.575,1.495,0.0074083333333333,0.3145,147.0,0.2162,0.02628,0.0819,2.584,3.45,0.06009,0.568,19.98,0.07536,0.5825,0.01964,0.0322,16.07,0.3925,0.0006613,2.127,0.8291,10.83,8.361,2.134,1.473,2.47,0.001919,0.02215,27.38,172.06,0.003306,0.0002936,0.1628,1.597,0.006831,0.00918,0.2857,0.1372,23893.32,0.6004,72.94,0.02217,24.18,5.569,0.09787,0.3786,975.51,2.16,0.009770999662578106
2021-01-04,32030.55,0.236,41.1,0.2258,13.62,60.25,0.03105,155.52,2008.32,3.609,405.97,1934.86,114.03,5.433,88.96,9.513,0.1641,0.03241,1.384,133.76,11.49,0.676,0.05704,21.46,22440.6,30.8,13.52,6.049,4.353,0.4473,7.054,7.207,1.573,0.0073926666666666,0.3033,151.05,0.218,0.02449,0.07842,2.674,3.58,0.06516,0.5621,19.39,0.06989,0.6142,0.0183,0.03077,16.36,0.3956,0.0006406,1.971,0.8217,11.05,8.813,2.333,1.492,2.508,0.001894,0.02306,30.66,167.78,0.003203,0.0002086,0.1598,1.558,0.006582,0.00854,0.2764,0.1432,23410.31,0.7995,68.71,0.02198,27.99,5.395,0.09193,0.3661,1040.23,2.49,0.009766999632120132
2021-01-05,34038.29,0.2262,41.9,0.2595,14.56,59.81,0.02857,158.85,2026.42,4.263,419.35,1949.21,119.89,6.276,89.28,9.743,0.1935,0.03736,1.505,136.26,12.47,0.687,0.06188,21.67,34106.37,31.76,14.43,6.221,4.609,0.481,7.281,7.526,1.556,0.0073926666666666,0.3103,162.08,0.2319,0.028,0.08212,2.862,3.856,0.0665,0.5599,20.35,0.07171,0.6413,0.02086,0.04126,16.92,0.4457,0.0006808,2.147,0.9123,12.61,9.253,2.381,2.708,2.628,0.00192,0.02315,34.0,168.59,0.003404,0.0002206,0.1659,1.65,0.006917,0.0086,0.3257,0.163,23832.01,0.7635,68.11,0.02227,28.48,5.582,0.09633,0.3714,1100.01,2.16,0.009920000098645687
2021-01-06,36849.86,0.2492,42.27,0.3342,17.27,63.93,0.0305,169.27,1966.41,4.588,454.36,1941.76,115.41,6.425,94.45,10.1,0.3474,0.03845,1.54,142.61,12.15,0.728,0.07261,22.0,33164.87,34.77,16.15,6.698,4.588,0.5131,7.626,7.425,1.584,0.0073926666666666,0.3532,184.59,0.2505,0.0307,0.09243,3.133,3.893,0.07671,0.6025,23.52,0.08026,0.6743,0.02119,0.03947,19.56,0.4613,0.000737,2.183,1.185,12.14,9.702,2.648,2.322,3.014,0.001701,0.02579,38.54,180.05,0.004053,0.0002421,0.184,1.786,0.007457,0.0126,0.3228,0.147,24819.21,0.8114,75.51,0.0234,28.75,5.846,0.09249,0.3947,1207.11,1.93,0.010464999824762344
2021-01-07,39479.41,0.324,43.62,0.299,16.01,67.9,0.03095,169.66,1958.57,4.477,448.88,1932.48,115.19,6.265,99.09,9.657,0.313,0.03842,1.5,142.92,11.58,0.698,0.07015,22.06,35531.47,34.33,14.57,6.263,4.674,0.4611,7.255,7.45,1.464,0.0073926666666666,0.3444,172.6,0.2566,0.0287,0.1291,2.888,3.952,0.07821,0.6044,22.77,0.07794,0.6553,0.02038,0.03995,20.86,0.438,0.0007896,2.001,1.064,11.78,9.957,2.531,2.221,2.893,0.001676,0.02448,37.09,175.92,0.003553,0.0002451,0.1831,1.857,0.007365,0.01706,0.3131,0.1417,32981.48,0.7623,69.01,0.02327,28.39,5.932,0.08804,0.4149,1225.68,2.37,0.00974200014024973
2021-01-08,40636.24,0.3209,42.38,0.3042,15.27,68.72,0.03018,172.41,1897.41,5.787,437.65,1876.84,110.85,5.882,96.35,9.309,0.2973,0.06109,1.739,142.23,11.77,0.693,0.07092,21.62,40636.24,33.38,14.47,5.946,4.661,0.4557,6.984,7.168,1.346,0.00733,0.3799,165.49,0.2519,0.0272,0.1264,2.738,4.297,0.08212,0.5925,22.22,0.07363,0.6246,0.01856,0.04235,19.8,0.44,0.0004064,1.993,1.128,15.37,9.657,2.458,2.302,2.841,0.001737,0.02479,37.39,180.51,0.003657,0.0002434,0.1835,1.608,0.007107,0.01488,0.3166,0.1552,34930.33,0.8477,69.76,0.02276,26.57,5.604,0.09956,0.4015,1224.2,3.22,0.009846000000834465
2021-01-09,40236.66,0.3257,43.94,0.3315,17.63,78.7,0.03395,177.74,1912.76,7.215,576.19,1858.73,118.13,6.246,110.29,9.774,0.3123,0.05104,1.762,147.71,13.15,0.775,0.07263,22.1,40317.13,36.58,15.77,6.561,4.784,0.4866,7.838,7.263,1.551,0.006981,0.4007,180.91,0.2758,0.029,0.1158,3.156,4.673,0.08341,0.6023,23.97,0.07206,0.6013,0.02087,0.04659,21.43,0.5435,0.0008047,2.05,1.188,16.9,9.762,2.646,2.284,3.242,0.001707,0.02937,37.07,285.52,0.004024,0.000256,0.1994,1.554,0.007936,0.01517,0.3396,0.1412,35835.67,0.7436,69.01,0.02456,28.22,6.216,0.09254,0.4285,1281.08,3.39,0.010193999856710434
2021-01-10,38202.08,0.3151,42.44,0.3019,16.22,96.5,0.03286,170.35,1877.63,6.559,600.92,1868.51,126.96,5.981,147.01,9.307,0.2856,0.04941,1.734,184.75,14.09,0.762,0.0702,23.46,27039.43,35.73,21.84,6.421,4.409,0.4599,11.29,6.983,1.454,0.00655,0.4091,194.84,0.2591,0.0272,0.1068,4.141,4.406,0.07818,0.5761,22.72,0.06593,0.578,0.01929,0.04269,24.93,0.5273,0.001146,1.984,1.135,16.89,9.449,2.766,2.138,3.401,0.001654,0.02674,36.24,251.6,0.00382,0.0002511,0.1984,1.57,0.007534,0.01437,0.3793,0.1559,33968.7,0.714,71.25,0.02403,27.52,6.513,0.0936,0.4095,1262.25,3.47,0.009859999641776085
2021-01-11,35496.03,0.2879,38.16,0.276,14.66,88.28,0.02918,139.51,1853.96,6.471,477.78,1867.0,114.34,5.24,125.05,8.295,0.2712,0.04297,1.48,158.1,12.88,0.622,0.06022,21.66,25131.19,32.28,24.05,5.724,4.43,0.4174,10.18,6.347,1.288,0.005929,0.3266,168.67,0.2306,0.02449,0.09377,3.589,3.865,0.06655,0.4991,19.54,0.05953,0.5607,0.01618,0.03907,23.68,0.4373,0.0007099,1.815,0.9834,16.78,8.372,2.332,1.931,2.912,0.001463,0.02343,32.66,190.47,0.003195,0.0003265,0.1726,1.473,0.006933,0.01211,0.3386,0.1445,30113.17,0.6886,64.53,0.02081,26.48,5.623,0.08342,0.3674,1090.15,3.11,0.008834999985992908
2021-01-12,34058.4,0.2923,38.25,0.2888,13.97,99.52,0.02902,133.42,1868.1,7.735,451.95,1866.26,127.45,5.581,128.47,8.303,0.2799,0.04684,1.434,158.88,14.82,0.622,0.05875,21.0,39337.45,37.4,26.84,5.712,4.86,0.3988,8.947,6.359,1.276,0.006213,0.318,183.38,0.231,0.0229,0.1091,4.111,4.265,0.06464,0.4509,18.85,0.05471,0.5338,0.01721,0.03675,22.12,0.4275,0.001022,1.821,1.0,17.4,8.179,2.292,1.976,2.735,0.001446,0.02316,31.67,188.79,0.003065,0.000315,0.1705,1.419,0.006794,0.01201,0.3249,0.1471,29690.07,0.658,62.84,0.02086,27.3,6.011,0.08106,0.3644,1043.43,3.61,0.008062999695539474
2021-01-13,37380.85,0.3056,40.15,0.3128,15.95,117.49,0.03077,147.5,1858.95,8.478,496.42,1861.01,147.09,6.34,133.2,10.94,0.304,0.05343,1.607,171.5,15.52,0.687,0.06492,21.69,43174.88,37.98,26.81,6.243,5.506,0.4501,9.484,6.444,1.792,0.0063,0.3548,211.13,0.2496,0.0262,0.1146,4.392,5.123,0.0707,0.505,21.49,0.05875,0.5446,0.0202,0.04034,23.22,0.5061,0.0007476,2.095,1.1,19.28,8.93,2.501,2.089,2.939,0.001606,0.02392,35.0,212.96,0.003364,0.000226,0.1821,1.519,0.007039,0.01325,0.3491,0.1544,33599.6,0.7738,76.93,0.0215,28.3,6.369,0.08784,0.3764,1130.74,3.51,0.008616000413894653
2021-01-14,39155.58,0.2962,41.86,0.311,17.97,111.59,0.03025,152.51,1866.15,9.405,526.64,1857.75,147.41,6.945,132.78,14.47,0.3034,0.05669,1.719,163.71,14.74,0.797,0.07716,21.55,43266.92,36.73,25.11,6.463,6.739,0.4555,9.229,6.206,1.906,0.006103,0.372,214.44,0.2456,0.0257,0.1101,4.26,5.673,0.07778,0.5345,21.2,0.06924,0.5357,0.01943,0.04041,23.05,0.5043,0.0007831,2.196,1.071,20.33,9.211,2.553,2.116,3.026,0.001365,0.02506,37.8,221.31,0.003132,0.0002464,0.1847,1.519,0.007319,0.013,0.3297,0.148,32832.06,0.8231,88.41,0.02187,27.73,6.422,0.08653,0.3982,1218.45,3.28,0.009397000074386597
2021-01-15,36790.17,0.2802,40.87,0.3027,20.79,103.23,0.0299,143.84,1837.3,9.381,491.52,1838.95,166.15,7.372,124.28,13.2,0.2842,0.05531,1.832,157.06,15.15,1.158,0.08743,21.52,35686.46,35.54,23.53,7.913,6.398,0.487,8.663,5.861,1.865,0.0059,0.3585,202.65,0.2482,0.0254,0.106,4.073,6.393,0.07154,0.5423,27.28,0.06348,0.574,0.01908,0.03881,23.44,0.5158,0.0007358,2.055,1.235,19.31,9.295,2.711,2.004,2.943,0.001404,0.02428,37.16,208.71,0.003311,0.0002338,0.1763,1.518,0.008137,0.01171,0.3322,0.1405,30261.74,0.8502,83.48,0.02206,27.21,6.377,0.08535,0.39,1171.83,3.25,0.009368999861180782
